record_id,hospital_id,hospital_name,week_start_date,blood_type,component_type,quantity_issued,month,trend_index
1798,1,Toril District Hospital,22/07/2024,B+,Platelet Concentrate,2,7,30
1799,1,Toril District Hospital,29/07/2024,B+,Platelet Concentrate,2,7,31
1800,1,Toril District Hospital,05/08/2024,B+,Platelet Concentrate,1,8,32
1801,1,Toril District Hospital,12/08/2024,B+,Platelet Concentrate,2,8,33
1802,1,Toril District Hospital,19/08/2024,B+,Platelet Concentrate,2,8,34
1803,1,Toril District Hospital,26/08/2024,B+,Platelet Concentrate,1,8,35
1804,1,Toril District Hospital,02/09/2024,B+,Platelet Concentrate,2,9,36
1805,1,Toril District Hospital,09/09/2024,B+,Platelet Concentrate,2,9,37
1806,1,Toril District Hospital,16/09/2024,B+,Platelet Concentrate,2,9,38
1807,1,Toril District Hospital,23/09/2024,B+,Platelet Concentrate,2,9,39
1808,1,Toril District Hospital,30/09/2024,B+,Platelet Concentrate,2,9,40
1809,1,Toril District Hospital,07/10/2024,B+,Platelet Concentrate,2,10,41
1810,1,Toril District Hospital,14/10/2024,B+,Platelet Concentrate,2,10,42
1811,1,Toril District Hospital,21/10/2024,B+,Platelet Concentrate,2,10,43
1812,1,Toril District Hospital,28/10/2024,B+,Platelet Concentrate,3,10,44
1813,1,Toril District Hospital,04/11/2024,B+,Platelet Concentrate,2,11,45
1814,1,Toril District Hospital,11/11/2024,B+,Platelet Concentrate,1,11,46
1815,1,Toril District Hospital,18/11/2024,B+,Platelet Concentrate,3,11,47
1816,1,Toril District Hospital,25/11/2024,B+,Platelet Concentrate,2,11,48
1817,1,Toril District Hospital,02/12/2024,B+,Platelet Concentrate,2,12,49
1818,1,Toril District Hospital,09/12/2024,B+,Platelet Concentrate,2,12,50
1819,1,Toril District Hospital,16/12/2024,B+,Platelet Concentrate,2,12,51
1820,1,Toril District Hospital,23/12/2024,B+,Platelet Concentrate,2,12,52
1821,1,Toril District Hospital,30/12/2024,B+,Platelet Concentrate,2,12,53
1822,1,Toril District Hospital,06/01/2025,B+,Platelet Concentrate,2,1,54
1823,1,Toril District Hospital,13/01/2025,B+,Platelet Concentrate,2,1,55
1824,1,Toril District Hospital,20/01/2025,B+,Platelet Concentrate,2,1,56
1825,1,Toril District Hospital,27/01/2025,B+,Platelet Concentrate,2,1,57
1826,1,Toril District Hospital,03/02/2025,B+,Platelet Concentrate,2,2,58
1827,1,Toril District Hospital,10/02/2025,B+,Platelet Concentrate,2,2,59
1828,1,Toril District Hospital,17/02/2025,B+,Platelet Concentrate,2,2,60
1829,1,Toril District Hospital,24/02/2025,B+,Platelet Concentrate,2,2,61
1830,1,Toril District Hospital,03/03/2025,B+,Platelet Concentrate,2,3,62
1831,1,Toril District Hospital,10/03/2025,B+,Platelet Concentrate,2,3,63
1832,1,Toril District Hospital,17/03/2025,B+,Platelet Concentrate,2,3,64
1833,1,Toril District Hospital,24/03/2025,B+,Platelet Concentrate,2,3,65
1834,1,Toril District Hospital,31/03/2025,B+,Platelet Concentrate,2,3,66
1835,1,Toril District Hospital,07/04/2025,B+,Platelet Concentrate,3,4,67
1836,1,Toril District Hospital,14/04/2025,B+,Platelet Concentrate,2,4,68
1837,1,Toril District Hospital,21/04/2025,B+,Platelet Concentrate,2,4,69
1838,1,Toril District Hospital,28/04/2025,B+,Platelet Concentrate,2,4,70
1839,1,Toril District Hospital,05/05/2025,B+,Platelet Concentrate,2,5,71
1840,1,Toril District Hospital,12/05/2025,B+,Platelet Concentrate,2,5,72
1841,1,Toril District Hospital,19/05/2025,B+,Platelet Concentrate,2,5,73
1842,1,Toril District Hospital,26/05/2025,B+,Platelet Concentrate,2,5,74
1843,1,Toril District Hospital,02/06/2025,B+,Platelet Concentrate,1,6,75
1844,1,Toril District Hospital,09/06/2025,B+,Platelet Concentrate,2,6,76
1845,1,Toril District Hospital,16/06/2025,B+,Platelet Concentrate,2,6,77
1846,1,Toril District Hospital,23/06/2025,B+,Platelet Concentrate,1,6,78
1847,1,Toril District Hospital,30/06/2025,B+,Platelet Concentrate,2,6,79
1848,1,Toril District Hospital,07/07/2025,B+,Platelet Concentrate,2,7,80
1849,1,Toril District Hospital,14/07/2025,B+,Platelet Concentrate,2,7,81
1850,1,Toril District Hospital,21/07/2025,B+,Platelet Concentrate,2,7,82
1851,1,Toril District Hospital,28/07/2025,B+,Platelet Concentrate,2,7,83
1852,1,Toril District Hospital,04/08/2025,B+,Platelet Concentrate,2,8,84
1853,1,Toril District Hospital,11/08/2025,B+,Platelet Concentrate,2,8,85
1854,1,Toril District Hospital,18/08/2025,B+,Platelet Concentrate,2,8,86
1855,1,Toril District Hospital,25/08/2025,B+,Platelet Concentrate,2,8,87
1856,1,Toril District Hospital,01/09/2025,B+,Platelet Concentrate,2,9,88
1857,1,Toril District Hospital,08/09/2025,B+,Platelet Concentrate,1,9,89
1858,1,Toril District Hospital,15/09/2025,B+,Platelet Concentrate,2,9,90
1859,1,Toril District Hospital,22/09/2025,B+,Platelet Concentrate,2,9,91
1860,1,Toril District Hospital,29/09/2025,B+,Platelet Concentrate,2,9,92
1861,1,Toril District Hospital,06/10/2025,B+,Platelet Concentrate,2,10,93
1862,1,Toril District Hospital,13/10/2025,B+,Platelet Concentrate,2,10,94
1863,1,Toril District Hospital,20/10/2025,B+,Platelet Concentrate,2,10,95
1864,1,Toril District Hospital,27/10/2025,B+,Platelet Concentrate,2,10,96
1865,1,Toril District Hospital,03/11/2025,B+,Platelet Concentrate,2,11,97
1866,1,Toril District Hospital,10/11/2025,B+,Platelet Concentrate,2,11,98
1867,1,Toril District Hospital,17/11/2025,B+,Platelet Concentrate,2,11,99
1868,1,Toril District Hospital,24/11/2025,B+,Platelet Concentrate,2,11,100
1869,1,Toril District Hospital,01/12/2025,B+,Platelet Concentrate,2,12,101
1870,1,Toril District Hospital,08/12/2025,B+,Platelet Concentrate,2,12,102
1871,1,Toril District Hospital,15/12/2025,B+,Platelet Concentrate,2,12,103
1872,1,Toril District Hospital,22/12/2025,B+,Platelet Concentrate,3,12,104
1873,1,Toril District Hospital,01/01/2024,B+,FFP,2,1,1
1874,1,Toril District Hospital,08/01/2024,B+,FFP,3,1,2
1875,1,Toril District Hospital,15/01/2024,B+,FFP,3,1,3
1876,1,Toril District Hospital,22/01/2024,B+,FFP,2,1,4
1877,1,Toril District Hospital,29/01/2024,B+,FFP,3,1,5
1878,1,Toril District Hospital,05/02/2024,B+,FFP,3,2,6
1879,1,Toril District Hospital,12/02/2024,B+,FFP,2,2,7
1880,1,Toril District Hospital,19/02/2024,B+,FFP,3,2,8
1881,1,Toril District Hospital,26/02/2024,B+,FFP,3,2,9
1882,1,Toril District Hospital,04/03/2024,B+,FFP,2,3,10
1883,1,Toril District Hospital,11/03/2024,B+,FFP,3,3,11
1884,1,Toril District Hospital,18/03/2024,B+,FFP,2,3,12
1885,1,Toril District Hospital,25/03/2024,B+,FFP,3,3,13
1886,1,Toril District Hospital,01/04/2024,B+,FFP,2,4,14
1887,1,Toril District Hospital,08/04/2024,B+,FFP,3,4,15
1888,1,Toril District Hospital,15/04/2024,B+,FFP,3,4,16
1889,1,Toril District Hospital,22/04/2024,B+,FFP,3,4,17
1890,1,Toril District Hospital,29/04/2024,B+,FFP,2,4,18
1891,1,Toril District Hospital,06/05/2024,B+,FFP,2,5,19
1892,1,Toril District Hospital,13/05/2024,B+,FFP,3,5,20
1893,1,Toril District Hospital,20/05/2024,B+,FFP,3,5,21
1894,1,Toril District Hospital,27/05/2024,B+,FFP,2,5,22
1895,1,Toril District Hospital,03/06/2024,B+,FFP,3,6,23
1896,1,Toril District Hospital,10/06/2024,B+,FFP,2,6,24
1897,1,Toril District Hospital,17/06/2024,B+,FFP,3,6,25
1898,1,Toril District Hospital,24/06/2024,B+,FFP,3,6,26
1899,1,Toril District Hospital,01/07/2024,B+,FFP,2,7,27
1900,1,Toril District Hospital,08/07/2024,B+,FFP,2,7,28
1901,1,Toril District Hospital,15/07/2024,B+,FFP,3,7,29
1902,1,Toril District Hospital,22/07/2024,B+,FFP,3,7,30
1903,1,Toril District Hospital,29/07/2024,B+,FFP,3,7,31
1904,1,Toril District Hospital,05/08/2024,B+,FFP,3,8,32
1905,1,Toril District Hospital,12/08/2024,B+,FFP,3,8,33
1906,1,Toril District Hospital,19/08/2024,B+,FFP,3,8,34
1907,1,Toril District Hospital,26/08/2024,B+,FFP,2,8,35
1908,1,Toril District Hospital,02/09/2024,B+,FFP,2,9,36
1909,1,Toril District Hospital,09/09/2024,B+,FFP,3,9,37
1910,1,Toril District Hospital,16/09/2024,B+,FFP,3,9,38
1911,1,Toril District Hospital,23/09/2024,B+,FFP,3,9,39
1912,1,Toril District Hospital,30/09/2024,B+,FFP,3,9,40
1913,1,Toril District Hospital,07/10/2024,B+,FFP,2,10,41
1914,1,Toril District Hospital,14/10/2024,B+,FFP,2,10,42
1915,1,Toril District Hospital,21/10/2024,B+,FFP,2,10,43
1916,1,Toril District Hospital,28/10/2024,B+,FFP,4,10,44
1917,1,Toril District Hospital,04/11/2024,B+,FFP,3,11,45
1918,1,Toril District Hospital,11/11/2024,B+,FFP,3,11,46
1919,1,Toril District Hospital,18/11/2024,B+,FFP,3,11,47
1920,1,Toril District Hospital,25/11/2024,B+,FFP,3,11,48
1921,1,Toril District Hospital,02/12/2024,B+,FFP,3,12,49
1922,1,Toril District Hospital,09/12/2024,B+,FFP,3,12,50
1923,1,Toril District Hospital,16/12/2024,B+,FFP,3,12,51
1924,1,Toril District Hospital,23/12/2024,B+,FFP,3,12,52
1925,1,Toril District Hospital,30/12/2024,B+,FFP,3,12,53
1926,1,Toril District Hospital,06/01/2025,B+,FFP,3,1,54
1927,1,Toril District Hospital,13/01/2025,B+,FFP,3,1,55
1928,1,Toril District Hospital,20/01/2025,B+,FFP,3,1,56
1929,1,Toril District Hospital,27/01/2025,B+,FFP,3,1,57
1930,1,Toril District Hospital,03/02/2025,B+,FFP,3,2,58
1931,1,Toril District Hospital,10/02/2025,B+,FFP,3,2,59
1932,1,Toril District Hospital,17/02/2025,B+,FFP,3,2,60
1933,1,Toril District Hospital,24/02/2025,B+,FFP,3,2,61
1934,1,Toril District Hospital,03/03/2025,B+,FFP,3,3,62
1935,1,Toril District Hospital,10/03/2025,B+,FFP,3,3,63
1936,1,Toril District Hospital,17/03/2025,B+,FFP,2,3,64
1937,1,Toril District Hospital,24/03/2025,B+,FFP,2,3,65
1938,1,Toril District Hospital,31/03/2025,B+,FFP,3,3,66
1939,1,Toril District Hospital,07/04/2025,B+,FFP,2,4,67
1940,1,Toril District Hospital,14/04/2025,B+,FFP,3,4,68
1941,1,Toril District Hospital,21/04/2025,B+,FFP,3,4,69
1942,1,Toril District Hospital,28/04/2025,B+,FFP,3,4,70
1943,1,Toril District Hospital,05/05/2025,B+,FFP,4,5,71
1944,1,Toril District Hospital,12/05/2025,B+,FFP,2,5,72
1945,1,Toril District Hospital,19/05/2025,B+,FFP,3,5,73
1946,1,Toril District Hospital,26/05/2025,B+,FFP,3,5,74
1947,1,Toril District Hospital,02/06/2025,B+,FFP,3,6,75
1948,1,Toril District Hospital,09/06/2025,B+,FFP,2,6,76
1949,1,Toril District Hospital,16/06/2025,B+,FFP,4,6,77
1950,1,Toril District Hospital,23/06/2025,B+,FFP,3,6,78
1951,1,Toril District Hospital,30/06/2025,B+,FFP,3,6,79
1952,1,Toril District Hospital,07/07/2025,B+,FFP,3,7,80
1953,1,Toril District Hospital,14/07/2025,B+,FFP,3,7,81
1954,1,Toril District Hospital,21/07/2025,B+,FFP,3,7,82
1955,1,Toril District Hospital,28/07/2025,B+,FFP,2,7,83
1956,1,Toril District Hospital,04/08/2025,B+,FFP,3,8,84
1957,1,Toril District Hospital,11/08/2025,B+,FFP,3,8,85
1958,1,Toril District Hospital,18/08/2025,B+,FFP,3,8,86
1959,1,Toril District Hospital,25/08/2025,B+,FFP,3,8,87
1960,1,Toril District Hospital,01/09/2025,B+,FFP,3,9,88
1961,1,Toril District Hospital,08/09/2025,B+,FFP,4,9,89
1962,1,Toril District Hospital,15/09/2025,B+,FFP,3,9,90
1963,1,Toril District Hospital,22/09/2025,B+,FFP,3,9,91
1964,1,Toril District Hospital,29/09/2025,B+,FFP,4,9,92
1965,1,Toril District Hospital,06/10/2025,B+,FFP,3,10,93
1966,1,Toril District Hospital,13/10/2025,B+,FFP,3,10,94
1967,1,Toril District Hospital,20/10/2025,B+,FFP,2,10,95
1968,1,Toril District Hospital,27/10/2025,B+,FFP,4,10,96
1969,1,Toril District Hospital,03/11/2025,B+,FFP,3,11,97
1970,1,Toril District Hospital,10/11/2025,B+,FFP,2,11,98
1971,1,Toril District Hospital,17/11/2025,B+,FFP,2,11,99
1972,1,Toril District Hospital,24/11/2025,B+,FFP,2,11,100
1973,1,Toril District Hospital,01/12/2025,B+,FFP,4,12,101
1974,1,Toril District Hospital,08/12/2025,B+,FFP,4,12,102
1975,1,Toril District Hospital,15/12/2025,B+,FFP,3,12,103
1976,1,Toril District Hospital,22/12/2025,B+,FFP,3,12,104
1977,1,Toril District Hospital,01/01/2024,B+,Cryoprecipitate,0,1,1
1978,1,Toril District Hospital,08/01/2024,B+,Cryoprecipitate,1,1,2
1979,1,Toril District Hospital,15/01/2024,B+,Cryoprecipitate,0,1,3
1980,1,Toril District Hospital,22/01/2024,B+,Cryoprecipitate,1,1,4
1981,1,Toril District Hospital,29/01/2024,B+,Cryoprecipitate,1,1,5
1982,1,Toril District Hospital,05/02/2024,B+,Cryoprecipitate,1,2,6
1983,1,Toril District Hospital,12/02/2024,B+,Cryoprecipitate,1,2,7
1984,1,Toril District Hospital,19/02/2024,B+,Cryoprecipitate,0,2,8
1985,1,Toril District Hospital,26/02/2024,B+,Cryoprecipitate,1,2,9
1986,1,Toril District Hospital,04/03/2024,B+,Cryoprecipitate,1,3,10
1987,1,Toril District Hospital,11/03/2024,B+,Cryoprecipitate,1,3,11
1988,1,Toril District Hospital,18/03/2024,B+,Cryoprecipitate,1,3,12
1989,1,Toril District Hospital,25/03/2024,B+,Cryoprecipitate,0,3,13
1990,1,Toril District Hospital,01/04/2024,B+,Cryoprecipitate,1,4,14
1991,1,Toril District Hospital,08/04/2024,B+,Cryoprecipitate,0,4,15
1992,1,Toril District Hospital,15/04/2024,B+,Cryoprecipitate,1,4,16
1993,1,Toril District Hospital,22/04/2024,B+,Cryoprecipitate,0,4,17
1994,1,Toril District Hospital,29/04/2024,B+,Cryoprecipitate,1,4,18
1995,1,Toril District Hospital,06/05/2024,B+,Cryoprecipitate,1,5,19
1996,1,Toril District Hospital,13/05/2024,B+,Cryoprecipitate,1,5,20
1997,1,Toril District Hospital,20/05/2024,B+,Cryoprecipitate,1,5,21
1998,1,Toril District Hospital,27/05/2024,B+,Cryoprecipitate,0,5,22
1999,1,Toril District Hospital,03/06/2024,B+,Cryoprecipitate,1,6,23
2000,1,Toril District Hospital,10/06/2024,B+,Cryoprecipitate,1,6,24
2001,1,Toril District Hospital,17/06/2024,B+,Cryoprecipitate,1,6,25
2002,1,Toril District Hospital,24/06/2024,B+,Cryoprecipitate,1,6,26
2003,1,Toril District Hospital,01/07/2024,B+,Cryoprecipitate,1,7,27
2004,1,Toril District Hospital,08/07/2024,B+,Cryoprecipitate,1,7,28
2005,1,Toril District Hospital,15/07/2024,B+,Cryoprecipitate,1,7,29
2006,1,Toril District Hospital,22/07/2024,B+,Cryoprecipitate,1,7,30
2007,1,Toril District Hospital,29/07/2024,B+,Cryoprecipitate,1,7,31
2008,1,Toril District Hospital,05/08/2024,B+,Cryoprecipitate,0,8,32
2009,1,Toril District Hospital,12/08/2024,B+,Cryoprecipitate,1,8,33
2010,1,Toril District Hospital,19/08/2024,B+,Cryoprecipitate,0,8,34
2011,1,Toril District Hospital,26/08/2024,B+,Cryoprecipitate,1,8,35
2012,1,Toril District Hospital,02/09/2024,B+,Cryoprecipitate,1,9,36
2013,1,Toril District Hospital,09/09/2024,B+,Cryoprecipitate,1,9,37
2014,1,Toril District Hospital,16/09/2024,B+,Cryoprecipitate,0,9,38
2015,1,Toril District Hospital,23/09/2024,B+,Cryoprecipitate,1,9,39
2016,1,Toril District Hospital,30/09/2024,B+,Cryoprecipitate,1,9,40
2017,1,Toril District Hospital,07/10/2024,B+,Cryoprecipitate,0,10,41
2018,1,Toril District Hospital,14/10/2024,B+,Cryoprecipitate,1,10,42
2019,1,Toril District Hospital,21/10/2024,B+,Cryoprecipitate,1,10,43
2020,1,Toril District Hospital,28/10/2024,B+,Cryoprecipitate,1,10,44
2021,1,Toril District Hospital,04/11/2024,B+,Cryoprecipitate,1,11,45
2022,1,Toril District Hospital,11/11/2024,B+,Cryoprecipitate,1,11,46
2023,1,Toril District Hospital,18/11/2024,B+,Cryoprecipitate,0,11,47
2024,1,Toril District Hospital,25/11/2024,B+,Cryoprecipitate,0,11,48
2025,1,Toril District Hospital,02/12/2024,B+,Cryoprecipitate,1,12,49
2026,1,Toril District Hospital,09/12/2024,B+,Cryoprecipitate,1,12,50
2027,1,Toril District Hospital,16/12/2024,B+,Cryoprecipitate,1,12,51
2028,1,Toril District Hospital,23/12/2024,B+,Cryoprecipitate,1,12,52
2029,1,Toril District Hospital,30/12/2024,B+,Cryoprecipitate,1,12,53
2030,1,Toril District Hospital,06/01/2025,B+,Cryoprecipitate,1,1,54
2031,1,Toril District Hospital,13/01/2025,B+,Cryoprecipitate,1,1,55
2032,1,Toril District Hospital,20/01/2025,B+,Cryoprecipitate,1,1,56
2033,1,Toril District Hospital,27/01/2025,B+,Cryoprecipitate,1,1,57
2034,1,Toril District Hospital,03/02/2025,B+,Cryoprecipitate,0,2,58
2035,1,Toril District Hospital,10/02/2025,B+,Cryoprecipitate,1,2,59
2036,1,Toril District Hospital,17/02/2025,B+,Cryoprecipitate,1,2,60
2037,1,Toril District Hospital,24/02/2025,B+,Cryoprecipitate,0,2,61
2038,1,Toril District Hospital,03/03/2025,B+,Cryoprecipitate,1,3,62
2039,1,Toril District Hospital,10/03/2025,B+,Cryoprecipitate,1,3,63
2040,1,Toril District Hospital,17/03/2025,B+,Cryoprecipitate,0,3,64
2041,1,Toril District Hospital,24/03/2025,B+,Cryoprecipitate,1,3,65
2042,1,Toril District Hospital,31/03/2025,B+,Cryoprecipitate,1,3,66
2043,1,Toril District Hospital,07/04/2025,B+,Cryoprecipitate,1,4,67
2044,1,Toril District Hospital,14/04/2025,B+,Cryoprecipitate,1,4,68
2045,1,Toril District Hospital,21/04/2025,B+,Cryoprecipitate,1,4,69
2046,1,Toril District Hospital,28/04/2025,B+,Cryoprecipitate,1,4,70
2047,1,Toril District Hospital,05/05/2025,B+,Cryoprecipitate,1,5,71
2048,1,Toril District Hospital,12/05/2025,B+,Cryoprecipitate,1,5,72
2049,1,Toril District Hospital,19/05/2025,B+,Cryoprecipitate,0,5,73
2050,1,Toril District Hospital,26/05/2025,B+,Cryoprecipitate,1,5,74
2051,1,Toril District Hospital,02/06/2025,B+,Cryoprecipitate,0,6,75
2052,1,Toril District Hospital,09/06/2025,B+,Cryoprecipitate,1,6,76
2053,1,Toril District Hospital,16/06/2025,B+,Cryoprecipitate,1,6,77
2054,1,Toril District Hospital,23/06/2025,B+,Cryoprecipitate,1,6,78
2055,1,Toril District Hospital,30/06/2025,B+,Cryoprecipitate,1,6,79
2056,1,Toril District Hospital,07/07/2025,B+,Cryoprecipitate,1,7,80
2057,1,Toril District Hospital,14/07/2025,B+,Cryoprecipitate,0,7,81
2058,1,Toril District Hospital,21/07/2025,B+,Cryoprecipitate,0,7,82
2059,1,Toril District Hospital,28/07/2025,B+,Cryoprecipitate,1,7,83
2060,1,Toril District Hospital,04/08/2025,B+,Cryoprecipitate,1,8,84
2061,1,Toril District Hospital,11/08/2025,B+,Cryoprecipitate,1,8,85
2062,1,Toril District Hospital,18/08/2025,B+,Cryoprecipitate,1,8,86
2063,1,Toril District Hospital,25/08/2025,B+,Cryoprecipitate,1,8,87
2064,1,Toril District Hospital,01/09/2025,B+,Cryoprecipitate,1,9,88
2065,1,Toril District Hospital,08/09/2025,B+,Cryoprecipitate,1,9,89
2066,1,Toril District Hospital,15/09/2025,B+,Cryoprecipitate,1,9,90
2067,1,Toril District Hospital,22/09/2025,B+,Cryoprecipitate,1,9,91
2068,1,Toril District Hospital,29/09/2025,B+,Cryoprecipitate,1,9,92
2069,1,Toril District Hospital,06/10/2025,B+,Cryoprecipitate,0,10,93
2070,1,Toril District Hospital,13/10/2025,B+,Cryoprecipitate,1,10,94
2071,1,Toril District Hospital,20/10/2025,B+,Cryoprecipitate,1,10,95
2072,1,Toril District Hospital,27/10/2025,B+,Cryoprecipitate,1,10,96
2073,1,Toril District Hospital,03/11/2025,B+,Cryoprecipitate,1,11,97
2074,1,Toril District Hospital,10/11/2025,B+,Cryoprecipitate,1,11,98
2075,1,Toril District Hospital,17/11/2025,B+,Cryoprecipitate,1,11,99
2076,1,Toril District Hospital,24/11/2025,B+,Cryoprecipitate,1,11,100
2077,1,Toril District Hospital,01/12/2025,B+,Cryoprecipitate,1,12,101
2078,1,Toril District Hospital,08/12/2025,B+,Cryoprecipitate,1,12,102
2079,1,Toril District Hospital,15/12/2025,B+,Cryoprecipitate,1,12,103
2080,1,Toril District Hospital,22/12/2025,B+,Cryoprecipitate,1,12,104
2081,1,Toril District Hospital,01/01/2024,B+,Cryosupernate,1,1,1
2082,1,Toril District Hospital,08/01/2024,B+,Cryosupernate,1,1,2
2083,1,Toril District Hospital,15/01/2024,B+,Cryosupernate,1,1,3
2084,1,Toril District Hospital,22/01/2024,B+,Cryosupernate,0,1,4
2085,1,Toril District Hospital,29/01/2024,B+,Cryosupernate,1,1,5
2086,1,Toril District Hospital,05/02/2024,B+,Cryosupernate,0,2,6
2087,1,Toril District Hospital,12/02/2024,B+,Cryosupernate,1,2,7
2088,1,Toril District Hospital,19/02/2024,B+,Cryosupernate,0,2,8
2089,1,Toril District Hospital,26/02/2024,B+,Cryosupernate,0,2,9
2090,1,Toril District Hospital,04/03/2024,B+,Cryosupernate,1,3,10
2091,1,Toril District Hospital,11/03/2024,B+,Cryosupernate,0,3,11
2092,1,Toril District Hospital,18/03/2024,B+,Cryosupernate,1,3,12
2093,1,Toril District Hospital,25/03/2024,B+,Cryosupernate,1,3,13
2094,1,Toril District Hospital,01/04/2024,B+,Cryosupernate,0,4,14
2095,1,Toril District Hospital,08/04/2024,B+,Cryosupernate,0,4,15
2096,1,Toril District Hospital,15/04/2024,B+,Cryosupernate,0,4,16
2097,1,Toril District Hospital,22/04/2024,B+,Cryosupernate,0,4,17
2098,1,Toril District Hospital,29/04/2024,B+,Cryosupernate,0,4,18
2099,1,Toril District Hospital,06/05/2024,B+,Cryosupernate,0,5,19
2100,1,Toril District Hospital,13/05/2024,B+,Cryosupernate,0,5,20
2101,1,Toril District Hospital,20/05/2024,B+,Cryosupernate,0,5,21
2102,1,Toril District Hospital,27/05/2024,B+,Cryosupernate,1,5,22
2103,1,Toril District Hospital,03/06/2024,B+,Cryosupernate,1,6,23
2104,1,Toril District Hospital,10/06/2024,B+,Cryosupernate,0,6,24
2105,1,Toril District Hospital,17/06/2024,B+,Cryosupernate,0,6,25
2106,1,Toril District Hospital,24/06/2024,B+,Cryosupernate,1,6,26
2107,1,Toril District Hospital,01/07/2024,B+,Cryosupernate,1,7,27
2108,1,Toril District Hospital,08/07/2024,B+,Cryosupernate,1,7,28
2109,1,Toril District Hospital,15/07/2024,B+,Cryosupernate,0,7,29
2110,1,Toril District Hospital,22/07/2024,B+,Cryosupernate,1,7,30
2111,1,Toril District Hospital,29/07/2024,B+,Cryosupernate,1,7,31
2112,1,Toril District Hospital,05/08/2024,B+,Cryosupernate,1,8,32
2113,1,Toril District Hospital,12/08/2024,B+,Cryosupernate,1,8,33
2114,1,Toril District Hospital,19/08/2024,B+,Cryosupernate,0,8,34
2115,1,Toril District Hospital,26/08/2024,B+,Cryosupernate,1,8,35
2116,1,Toril District Hospital,02/09/2024,B+,Cryosupernate,1,9,36
2117,1,Toril District Hospital,09/09/2024,B+,Cryosupernate,1,9,37
2118,1,Toril District Hospital,16/09/2024,B+,Cryosupernate,0,9,38
2119,1,Toril District Hospital,23/09/2024,B+,Cryosupernate,0,9,39
2120,1,Toril District Hospital,30/09/2024,B+,Cryosupernate,0,9,40
2121,1,Toril District Hospital,07/10/2024,B+,Cryosupernate,0,10,41
